Order_ID,Customer_ID,Customer_Name,Gender,Product_Name,Product_Category,Clothing_Category,Quantity,Price_LKR,Total_Amount_LKR,Date,Email,Phone_Number
ORD17002,CUST6077,Piumi Fernando,Female,Leggings,Women,Bottoms,1,4684,4684,3/30/24,piumi.fernando6077@gmail.com,0749714053
ORD17003,CUST6077,Piumi Fernando,Female,Dress,Women,Dresses_and_Sarees,1,4381,4381,3/11/23,piumi.fernando6077@gmail.com,0749714053
ORD17004,CUST6078,Nimal Ranasinghe,Male,T-shirt,Kids,Tops,5,4288,21440,1/7/22,nimal.ranasinghe6078@gmail.com,0747377920
ORD17005,CUST6078,Nimal Ranasinghe,Male,Shirt,Men,Tops,2,1902,3804,6/17/24,nimal.ranasinghe6078@gmail.com,0747377920
ORD17006,CUST6078,Nimal Ranasinghe,Male,Shorts,Men,Bottoms,1,3609,3609,3/28/24,nimal.ranasinghe6078@gmail.com,0747377920
ORD17007,CUST6078,Nimal Ranasinghe,Male,Shirt,Men,Tops,2,3279,6558,6/12/25,nimal.ranasinghe6078@gmail.com,0747377920
ORD17008,CUST6078,Nimal Ranasinghe,Male,Shirt,Men,Tops,2,521,1042,11/1/22,nimal.ranasinghe6078@gmail.com,0747377920
ORD17009,CUST6078,Nimal Ranasinghe,Male,Jacket,Men,Outerwear,3,520,1560,7/5/25,nimal.ranasinghe6078@gmail.com,0747377920
ORD17010,CUST6078,Nimal Ranasinghe,Male,Shorts,Kids,Bottoms,1,1039,1039,10/1/23,nimal.ranasinghe6078@gmail.com,0747377920
ORD17011,CUST6079,Sanduni Fernando,Female,Leggings,Women,Bottoms,2,4504,9008,10/20/23,sanduni.fernando6079@gmail.com,0763696176
ORD17012,CUST6079,Sanduni Fernando,Female,T-shirt,Kids,Tops,4,3493,13972,5/3/22,sanduni.fernando6079@gmail.com,0763696176
ORD17013,CUST6079,Sanduni Fernando,Female,Saree,Women,Dresses_and_Sarees,4,3591,14364,12/29/24,sanduni.fernando6079@gmail.com,0763696176
ORD17014,CUST6079,Sanduni Fernando,Female,Dress,Kids,Dresses_and_Sarees,1,2185,2185,1/11/22,sanduni.fernando6079@gmail.com,0763696176
ORD17015,CUST6080,Ranjith Bandara,Male,Shorts,Men,Bottoms,3,3618,10854,8/27/22,ranjith.bandara6080@gmail.com,0731566923
ORD17016,CUST6080,Ranjith Bandara,Male,Shorts,Kids,Bottoms,1,999,999,2/14/25,ranjith.bandara6080@gmail.com,0731566923
ORD17017,CUST6080,Ranjith Bandara,Male,T-shirt,Kids,Tops,3,4854,14562,10/22/22,ranjith.bandara6080@gmail.com,0731566923
ORD17018,CUST6080,Ranjith Bandara,Male,T-shirt,Men,Tops,4,1914,7656,12/23/22,ranjith.bandara6080@gmail.com,0731566923
ORD17019,CUST6080,Ranjith Bandara,Male,Shorts,Men,Bottoms,5,3541,17705,11/4/22,ranjith.bandara6080@gmail.com,0731566923
ORD17020,CUST6080,Ranjith Bandara,Male,Jeans,Men,,4,4337,17348,8/16/22,ranjith.bandara6080@gmail.com,0731566923
ORD17021,CUST6081,Nimal Fernando,Male,Shorts,Kids,Bottoms,5,2993,14965,1/21/24,nimal.fernando6081@gmail.com,0799226552
ORD17022,CUST6081,Nimal Fernando,Male,Shorts,Kids,Bottoms,1,4663,4663,1/21/23,nimal.fernando6081@gmail.com,0799226552
ORD17023,CUST6082,Nisha Gunawardena,Female,Saree,Women,Dresses_and_Sarees,5,4480,22400,9/30/24,nisha.gunawardena6082@gmail.com,0758205078
ORD17024,CUST6082,Nisha Gunawardena,Female,Dress,Kids,Dresses_and_Sarees,1,2726,2726,5/13/24,nisha.gunawardena6082@gmail.com,0758205078
ORD17025,CUST6083,Sarath Silva,Male,Dress,Kids,Dresses_and_Sarees,1,1626,1626,6/18/24,sarath.silva6083@gmail.com,0759695980
ORD17026,CUST6083,Sarath Silva,Male,T-shirt,Men,Tops,5,1958,9790,8/12/23,sarath.silva6083@gmail.com,0759695980
ORD17027,CUST6084,Sanduni Perera,Female,Dress,Kids,Dresses_and_Sarees,4,1827,7308,8/4/24,sanduni.perera6084@gmail.com,0745283544
ORD17028,CUST6084,Sanduni Perera,Female,Dress,Kids,Dresses_and_Sarees,2,4803,9606,3/22/23,sanduni.perera6084@gmail.com,0745283544
ORD17029,CUST6084,Sanduni Perera,Female,Blouse,Women,,4,1415,5660,1/20/23,sanduni.perera6084@gmail.com,0745283544
ORD17030,CUST6084,Sanduni Perera,Female,Dress,Kids,Dresses_and_Sarees,3,1343,4029,10/4/22,sanduni.perera6084@gmail.com,0745283544
ORD17031,CUST6084,Sanduni Perera,Female,Saree,Women,Dresses_and_Sarees,2,3242,6484,2/13/25,sanduni.perera6084@gmail.com,0745283544
ORD17032,CUST6085,Sarath Silva,Male,Trousers,Men,Bottoms,1,514,514,5/1/25,sarath.silva6085@gmail.com,0728188942
ORD17033,CUST6085,Sarath Silva,Male,Dress,Kids,Dresses_and_Sarees,2,4534,9068,11/14/22,sarath.silva6085@gmail.com,0728188942
ORD17034,CUST6086,Nimal Bandara,Male,T-shirt,Men,Tops,5,4125,20625,6/4/23,nimal.bandara6086@gmail.com,0742296302
ORD17035,CUST6086,Nimal Bandara,Male,Dress,Kids,Dresses_and_Sarees,2,2794,5588,8/6/22,nimal.bandara6086@gmail.com,0742296302
ORD17036,CUST6086,Nimal Bandara,Male,Shirt,Men,Tops,1,2221,2221,3/19/22,nimal.bandara6086@gmail.com,0742296302
ORD17037,CUST6086,Nimal Bandara,Male,Shirt,Men,Tops,1,1443,1443,10/24/23,nimal.bandara6086@gmail.com,0742296302
ORD17038,CUST6086,Nimal Bandara,Male,Jeans,Men,,4,3221,12884,7/19/24,nimal.bandara6086@gmail.com,0742296302
ORD17039,CUST6086,Nimal Bandara,Male,T-shirt,Men,Tops,5,4700,23500,7/15/24,nimal.bandara6086@gmail.com,0742296302
ORD17040,CUST6087,Nimal Fernando,Male,Shirt,Men,Tops,4,2304,9216,7/3/23,nimal.fernando6087@gmail.com,0730924408
ORD17041,CUST6087,Nimal Fernando,Male,Jeans,Men,,1,2324,2324,7/24/25,nimal.fernando6087@gmail.com,0730924408
ORD17042,CUST6087,Nimal Fernando,Male,Trousers,Men,Bottoms,4,4798,19192,7/26/22,nimal.fernando6087@gmail.com,0730924408
ORD17043,CUST6088,Amal Fernando,Male,T-shirt,Men,Tops,1,3917,3917,5/28/25,amal.fernando6088@gmail.com,0790392835
ORD17044,CUST6088,Amal Fernando,Male,T-shirt,Men,Tops,4,705,2820,1/31/25,amal.fernando6088@gmail.com,0790392835
ORD17045,CUST6089,Ayesha Gunawardena,Female,Blouse,Women,,4,541,2164,9/22/24,ayesha.gunawardena6089@gmail.com,0790304426
ORD17046,CUST6090,Kamal Gunawardena,Male,T-shirt,Kids,Tops,5,1664,8320,2/7/23,kamal.gunawardena6090@gmail.com,0706550778
ORD17047,CUST6090,Kamal Gunawardena,Male,Jacket,Men,Outerwear,1,1215,1215,4/1/22,kamal.gunawardena6090@gmail.com,0706550778
ORD17048,CUST6091,Saman Silva,Male,Shorts,Kids,Bottoms,2,4105,8210,5/14/25,saman.silva6091@gmail.com,0757565179
ORD17049,CUST6091,Saman Silva,Male,T-shirt,Kids,Tops,1,3068,3068,12/15/22,saman.silva6091@gmail.com,0757565179
ORD17050,CUST6091,Saman Silva,Male,Shorts,Kids,Bottoms,3,3040,9120,6/25/23,saman.silva6091@gmail.com,0757565179
ORD17051,CUST6092,Piumi Gunawardena,Female,Dress,Women,Dresses_and_Sarees,3,3308,9924,9/26/22,piumi.gunawardena6092@gmail.com,0767495019
ORD17052,CUST6092,Piumi Gunawardena,Female,Shorts,Kids,Bottoms,4,1680,6720,11/9/22,piumi.gunawardena6092@gmail.com,0767495019
ORD17053,CUST6092,Piumi Gunawardena,Female,Kurta,Women,Tops,5,4428,22140,10/25/22,piumi.gunawardena6092@gmail.com,0767495019
ORD17054,CUST6092,Piumi Gunawardena,Female,Shorts,Kids,Bottoms,5,596,2980,3/14/25,piumi.gunawardena6092@gmail.com,0767495019
ORD17055,CUST6093,Ranjith Bandara,Male,Dress,Kids,Dresses_and_Sarees,2,3184,6368,8/29/24,ranjith.bandara6093@gmail.com,0781083601
ORD17056,CUST6093,Ranjith Bandara,Male,Jacket,Men,Outerwear,5,1835,9175,6/16/23,ranjith.bandara6093@gmail.com,0781083601
ORD17057,CUST6093,Ranjith Bandara,Male,Shorts,Kids,Bottoms,5,1118,5590,11/27/23,ranjith.bandara6093@gmail.com,0781083601
ORD17058,CUST6093,Ranjith Bandara,Male,Dress,Kids,Dresses_and_Sarees,4,1499,5996,9/28/24,ranjith.bandara6093@gmail.com,0781083601
ORD17059,CUST6094,Tharindu Silva,Female,Leggings,Women,Bottoms,1,3483,3483,3/14/25,tharindu.silva6094@gmail.com,0717223714
ORD17060,CUST6094,Tharindu Silva,Female,Dress,Kids,Dresses_and_Sarees,1,4767,4767,6/24/22,tharindu.silva6094@gmail.com,0717223714
ORD17061,CUST6094,Tharindu Silva,Female,Shorts,Kids,Bottoms,3,2473,7419,8/27/22,tharindu.silva6094@gmail.com,0717223714
ORD17062,CUST6095,Dilani Ranasinghe,Female,Shorts,Kids,Bottoms,2,1413,2826,2/28/23,dilani.ranasinghe6095@gmail.com,0741549078
ORD17063,CUST6095,Dilani Ranasinghe,Female,T-shirt,Kids,Tops,5,4113,20565,4/18/22,dilani.ranasinghe6095@gmail.com,0741549078
ORD17064,CUST6095,Dilani Ranasinghe,Female,Kurta,Women,Tops,5,738,3690,10/21/22,dilani.ranasinghe6095@gmail.com,0741549078
ORD17065,CUST6095,Dilani Ranasinghe,Female,Shorts,Kids,Bottoms,1,2286,2286,5/24/23,dilani.ranasinghe6095@gmail.com,0741549078
ORD17066,CUST6095,Dilani Ranasinghe,Female,Kurta,Women,Tops,1,2416,2416,2/3/22,dilani.ranasinghe6095@gmail.com,0741549078
ORD17067,CUST6095,Dilani Ranasinghe,Female,Dress,Kids,Dresses_and_Sarees,3,2656,7968,4/29/23,dilani.ranasinghe6095@gmail.com,0741549078
ORD17068,CUST6095,Dilani Ranasinghe,Female,Skirt,Women,Bottoms,3,1730,5190,6/9/24,dilani.ranasinghe6095@gmail.com,0741549078
ORD17069,CUST6096,Nadeesha Ranasinghe,Female,Dress,Kids,Dresses_and_Sarees,3,537,1611,11/8/23,nadeesha.ranasinghe6096@gmail.com,0753086838
ORD17070,CUST6096,Nadeesha Ranasinghe,Female,Leggings,Women,Bottoms,5,2274,11370,10/16/23,nadeesha.ranasinghe6096@gmail.com,0753086838
ORD17071,CUST6096,Nadeesha Ranasinghe,Female,Dress,Women,Dresses_and_Sarees,1,1396,1396,9/7/22,nadeesha.ranasinghe6096@gmail.com,0753086838
ORD17072,CUST6096,Nadeesha Ranasinghe,Female,Shorts,Kids,Bottoms,1,1495,1495,11/3/22,nadeesha.ranasinghe6096@gmail.com,0753086838
ORD17073,CUST6096,Nadeesha Ranasinghe,Female,T-shirt,Kids,Tops,5,3518,17590,4/1/22,nadeesha.ranasinghe6096@gmail.com,0753086838
ORD17074,CUST6096,Nadeesha Ranasinghe,Female,Dress,Women,Dresses_and_Sarees,2,541,1082,10/17/24,nadeesha.ranasinghe6096@gmail.com,0753086838
ORD17075,CUST6096,Nadeesha Ranasinghe,Female,Leggings,Women,Bottoms,4,3744,14976,1/11/25,nadeesha.ranasinghe6096@gmail.com,0753086838
ORD17076,CUST6096,Nadeesha Ranasinghe,Female,Skirt,Women,Bottoms,1,3545,3545,11/16/22,nadeesha.ranasinghe6096@gmail.com,0753086838
ORD17077,CUST6097,Ranjith Ranasinghe,Male,Shorts,Kids,Bottoms,3,1239,3717,6/25/24,ranjith.ranasinghe6097@gmail.com,0755985193
ORD17078,CUST6097,Ranjith Ranasinghe,Male,Dress,Kids,Dresses_and_Sarees,1,2819,2819,1/18/23,ranjith.ranasinghe6097@gmail.com,0755985193
ORD17079,CUST6097,Ranjith Ranasinghe,Male,Shorts,Kids,Bottoms,5,3091,15455,11/5/22,ranjith.ranasinghe6097@gmail.com,0755985193
ORD17080,CUST6097,Ranjith Ranasinghe,Male,Jeans,Men,,1,747,747,2/9/22,ranjith.ranasinghe6097@gmail.com,0755985193
ORD17081,CUST6097,Ranjith Ranasinghe,Male,Shirt,Men,Tops,1,736,736,8/29/22,ranjith.ranasinghe6097@gmail.com,0755985193
ORD17082,CUST6098,Ranjith Silva,Male,Trousers,Men,Bottoms,4,3134,12536,6/28/23,ranjith.silva6098@gmail.com,0747955232
ORD17083,CUST6098,Ranjith Silva,Male,Shorts,Men,Bottoms,2,1475,2950,7/29/25,ranjith.silva6098@gmail.com,0747955232
ORD17084,CUST6098,Ranjith Silva,Male,Shorts,Kids,Bottoms,4,1594,6376,4/13/22,ranjith.silva6098@gmail.com,0747955232
ORD17085,CUST6099,Saman Gunawardena,Male,Shirt,Men,Tops,1,2276,2276,1/16/25,saman.gunawardena6099@gmail.com,0748550476
ORD17086,CUST6099,Saman Gunawardena,Male,Shorts,Kids,Bottoms,3,3091,9273,10/22/22,saman.gunawardena6099@gmail.com,0748550476
ORD17087,CUST6099,Saman Gunawardena,Male,T-shirt,Men,Tops,1,1092,1092,8/25/24,saman.gunawardena6099@gmail.com,0748550476
ORD17088,CUST6099,Saman Gunawardena,Male,Shirt,Men,Tops,3,679,2037,12/4/22,saman.gunawardena6099@gmail.com,0748550476
ORD17089,CUST6099,Saman Gunawardena,Male,Dress,Kids,Dresses_and_Sarees,1,2780,2780,9/23/23,saman.gunawardena6099@gmail.com,0748550476
ORD17090,CUST6100,Nadeesha Gunawardena,Female,Skirt,Women,Bottoms,4,4201,16804,5/17/23,nadeesha.gunawardena6100@gmail.com,0705447123
ORD17091,CUST6101,Dilani Jayasinghe,Female,Saree,Women,Dresses_and_Sarees,3,894,2682,1/6/25,dilani.jayasinghe6101@gmail.com,0711422583
ORD17092,CUST6101,Dilani Jayasinghe,Female,Skirt,Women,Bottoms,3,4560,13680,1/30/24,dilani.jayasinghe6101@gmail.com,0711422583
ORD17093,CUST6102,Lakshmi Fernando,Female,Dress,Kids,Dresses_and_Sarees,4,4589,18356,7/2/25,lakshmi.fernando6102@gmail.com,0747120693
ORD17094,CUST6102,Lakshmi Fernando,Female,Dress,Kids,Dresses_and_Sarees,5,2721,13605,5/13/22,lakshmi.fernando6102@gmail.com,0747120693
ORD17095,CUST6102,Lakshmi Fernando,Female,Leggings,Women,Bottoms,1,3610,3610,5/6/23,lakshmi.fernando6102@gmail.com,0747120693
ORD17096,CUST6103,Lalith Ranasinghe,Male,T-shirt,Kids,Tops,3,3752,11256,7/4/23,lalith.ranasinghe6103@gmail.com,0704953172
ORD17097,CUST6103,Lalith Ranasinghe,Male,Jeans,Men,,3,2924,8772,6/25/22,lalith.ranasinghe6103@gmail.com,0704953172
ORD17098,CUST6103,Lalith Ranasinghe,Male,T-shirt,Men,Tops,1,1416,1416,8/22/23,lalith.ranasinghe6103@gmail.com,0704953172
ORD17099,CUST6103,Lalith Ranasinghe,Male,Trousers,Men,Bottoms,3,2406,7218,3/1/25,lalith.ranasinghe6103@gmail.com,0704953172
ORD17100,CUST6104,Piumi Rajapakse,Female,Leggings,Women,Bottoms,3,783,2349,7/27/23,piumi.rajapakse6104@gmail.com,0763930355
ORD17101,CUST6104,Piumi Rajapakse,Female,T-shirt,Kids,Tops,4,3368,13472,8/16/22,piumi.rajapakse6104@gmail.com,0763930355
ORD17102,CUST6104,Piumi Rajapakse,Female,T-shirt,Kids,Tops,1,896,896,8/28/23,piumi.rajapakse6104@gmail.com,0763930355
ORD17103,CUST6104,Piumi Rajapakse,Female,Dress,Kids,Dresses_and_Sarees,1,3572,3572,12/18/22,piumi.rajapakse6104@gmail.com,0763930355
ORD17104,CUST6104,Piumi Rajapakse,Female,Saree,Women,Dresses_and_Sarees,4,2457,9828,9/22/23,piumi.rajapakse6104@gmail.com,0763930355
ORD17105,CUST6104,Piumi Rajapakse,Female,Kurta,Women,Tops,5,906,4530,4/26/24,piumi.rajapakse6104@gmail.com,0763930355
ORD17106,CUST6105,Dilani Bandara,Female,Skirt,Women,Bottoms,2,905,1810,1/22/25,dilani.bandara6105@gmail.com,0753690010
ORD17107,CUST6105,Dilani Bandara,Female,T-shirt,Kids,Tops,3,3034,9102,7/4/23,dilani.bandara6105@gmail.com,0753690010
ORD17108,CUST6106,Lalith Ranasinghe,Male,Dress,Kids,Dresses_and_Sarees,2,3897,7794,8/6/24,lalith.ranasinghe6106@gmail.com,0782730288
ORD17109,CUST6106,Lalith Ranasinghe,Male,T-shirt,Kids,Tops,1,4645,4645,2/19/22,lalith.ranasinghe6106@gmail.com,0782730288
ORD17110,CUST6106,Lalith Ranasinghe,Male,Jeans,Men,,3,4430,13290,10/31/22,lalith.ranasinghe6106@gmail.com,0782730288
ORD17111,CUST6106,Lalith Ranasinghe,Male,Shorts,Kids,Bottoms,4,2602,10408,6/11/22,lalith.ranasinghe6106@gmail.com,0782730288
ORD17112,CUST6106,Lalith Ranasinghe,Male,T-shirt,Kids,Tops,3,1771,5313,4/12/23,lalith.ranasinghe6106@gmail.com,0782730288
ORD17113,CUST6107,Ranjith Jayasinghe,Male,Shorts,Men,Bottoms,1,3859,3859,7/11/24,ranjith.jayasinghe6107@gmail.com,0792793130
ORD17114,CUST6107,Ranjith Jayasinghe,Male,Shorts,Kids,Bottoms,5,579,2895,4/30/24,ranjith.jayasinghe6107@gmail.com,0792793130
ORD17115,CUST6107,Ranjith Jayasinghe,Male,Jeans,Men,,3,1870,5610,8/10/24,ranjith.jayasinghe6107@gmail.com,0792793130
ORD17116,CUST6108,Kamal Ranasinghe,Male,T-shirt,Kids,Tops,1,1359,1359,5/7/23,kamal.ranasinghe6108@gmail.com,0701207016
ORD17117,CUST6108,Kamal Ranasinghe,Male,Dress,Kids,Dresses_and_Sarees,4,1795,7180,2/13/23,kamal.ranasinghe6108@gmail.com,0701207016
ORD17118,CUST6108,Kamal Ranasinghe,Male,T-shirt,Kids,Tops,4,2509,10036,2/2/23,kamal.ranasinghe6108@gmail.com,0701207016
ORD17119,CUST6108,Kamal Ranasinghe,Male,Shorts,Kids,Bottoms,4,2992,11968,4/22/22,kamal.ranasinghe6108@gmail.com,0701207016
ORD17120,CUST6109,Dilani Rajapakse,Female,Leggings,Women,Bottoms,2,3930,7860,5/16/23,dilani.rajapakse6109@gmail.com,0748794524
ORD17121,CUST6110,Lakshmi Ranasinghe,Female,Blouse,Women,,3,2717,8151,4/6/23,lakshmi.ranasinghe6110@gmail.com,0760909098
ORD17122,CUST6110,Lakshmi Ranasinghe,Female,Shorts,Kids,Bottoms,4,3037,12148,5/3/22,lakshmi.ranasinghe6110@gmail.com,0760909098
ORD17123,CUST6110,Lakshmi Ranasinghe,Female,T-shirt,Kids,Tops,2,4536,9072,1/12/24,lakshmi.ranasinghe6110@gmail.com,0760909098
ORD17124,CUST6110,Lakshmi Ranasinghe,Female,Dress,Kids,Dresses_and_Sarees,5,2093,10465,11/23/22,lakshmi.ranasinghe6110@gmail.com,0760909098
ORD17125,CUST6111,Nisha Bandara,Female,Dress,Kids,Dresses_and_Sarees,2,2682,5364,6/27/22,nisha.bandara6111@gmail.com,0729587015
ORD17126,CUST6112,Dilani Bandara,Female,Kurta,Women,Tops,5,4747,23735,8/20/22,dilani.bandara6112@gmail.com,0703410261
ORD17127,CUST6113,Sarath Rajapakse,Male,Shorts,Men,Bottoms,2,2246,4492,9/15/24,sarath.rajapakse6113@gmail.com,0724930807
ORD17128,CUST6113,Sarath Rajapakse,Male,Shorts,Men,Bottoms,4,4850,19400,7/29/25,sarath.rajapakse6113@gmail.com,0724930807
ORD17129,CUST6113,Sarath Rajapakse,Male,T-shirt,Kids,Tops,4,3147,12588,7/21/25,sarath.rajapakse6113@gmail.com,0724930807
ORD17130,CUST6114,Nadeesha Silva,Female,Leggings,Women,Bottoms,5,3963,19815,2/13/22,nadeesha.silva6114@gmail.com,0775969556
ORD17131,CUST6114,Nadeesha Silva,Female,Leggings,Women,Bottoms,2,1866,3732,1/26/24,nadeesha.silva6114@gmail.com,0775969556
ORD17132,CUST6114,Nadeesha Silva,Female,Shorts,Kids,Bottoms,2,4171,8342,7/13/22,nadeesha.silva6114@gmail.com,0775969556
ORD17133,CUST6114,Nadeesha Silva,Female,Leggings,Women,Bottoms,1,2286,2286,7/15/24,nadeesha.silva6114@gmail.com,0775969556
ORD17134,CUST6114,Nadeesha Silva,Female,T-shirt,Kids,Tops,3,3022,9066,2/19/25,nadeesha.silva6114@gmail.com,0775969556
ORD17135,CUST6114,Nadeesha Silva,Female,Kurta,Women,Tops,4,1404,5616,7/17/24,nadeesha.silva6114@gmail.com,0775969556
ORD17136,CUST6115,Saman Jayasinghe,Male,Shorts,Kids,Bottoms,4,3227,12908,4/24/25,saman.jayasinghe6115@gmail.com,0722879291
ORD17137,CUST6115,Saman Jayasinghe,Male,T-shirt,Men,Tops,1,1106,1106,6/22/25,saman.jayasinghe6115@gmail.com,0722879291
ORD17138,CUST6115,Saman Jayasinghe,Male,Shorts,Kids,Bottoms,3,2241,6723,12/13/24,saman.jayasinghe6115@gmail.com,0722879291
ORD17139,CUST6115,Saman Jayasinghe,Male,Shorts,Kids,Bottoms,2,3200,6400,6/22/22,saman.jayasinghe6115@gmail.com,0722879291
ORD17140,CUST6115,Saman Jayasinghe,Male,Dress,Kids,Dresses_and_Sarees,4,4389,17556,6/19/24,saman.jayasinghe6115@gmail.com,0722879291
ORD17141,CUST6116,Bandara Ranasinghe,Male,Jeans,Men,,2,1628,3256,11/6/24,bandara.ranasinghe6116@gmail.com,0717561559
ORD17142,CUST6117,Saman Rajapakse,Male,Shorts,Kids,Bottoms,5,3766,18830,12/26/23,saman.rajapakse6117@gmail.com,0717917100
ORD17143,CUST6117,Saman Rajapakse,Male,T-shirt,Kids,Tops,1,1202,1202,12/14/22,saman.rajapakse6117@gmail.com,0717917100
ORD17144,CUST6117,Saman Rajapakse,Male,T-shirt,Kids,Tops,1,1974,1974,6/18/24,saman.rajapakse6117@gmail.com,0717917100
ORD17145,CUST6118,Lakshmi Bandara,Female,Dress,Kids,Dresses_and_Sarees,3,2295,6885,8/9/24,lakshmi.bandara6118@gmail.com,0784041097
ORD17146,CUST6118,Lakshmi Bandara,Female,Blouse,Women,,2,2584,5168,3/4/22,lakshmi.bandara6118@gmail.com,0784041097
ORD17147,CUST6119,Nisha Perera,Female,Shorts,Kids,Bottoms,1,4089,4089,4/17/23,nisha.perera6119@gmail.com,0795804760
ORD17148,CUST6119,Nisha Perera,Female,Saree,Women,Dresses_and_Sarees,1,761,761,9/14/24,nisha.perera6119@gmail.com,0795804760
ORD17149,CUST6119,Nisha Perera,Female,Shorts,Kids,Bottoms,2,1859,3718,2/19/25,nisha.perera6119@gmail.com,0795804760
ORD17150,CUST6120,Lalith Silva,Male,Shirt,Men,Tops,5,3610,18050,12/3/24,lalith.silva6120@gmail.com,0798818784
ORD17151,CUST6121,Nisha Fernando,Female,Blouse,Women,,2,2700,5400,10/7/23,nisha.fernando6121@gmail.com,0712837645
ORD17152,CUST6121,Nisha Fernando,Female,Dress,Kids,Dresses_and_Sarees,1,2977,2977,2/1/24,nisha.fernando6121@gmail.com,0712837645
ORD17153,CUST6121,Nisha Fernando,Female,Blouse,Women,,4,3925,15700,3/28/23,nisha.fernando6121@gmail.com,0712837645
ORD17154,CUST6121,Nisha Fernando,Female,Shorts,Kids,Bottoms,3,1422,4266,12/19/22,nisha.fernando6121@gmail.com,0712837645
ORD17155,CUST6122,Saman Gunawardena,Male,Shirt,Men,Tops,4,1150,4600,4/20/24,saman.gunawardena6122@gmail.com,0760759515
ORD17156,CUST6122,Saman Gunawardena,Male,Trousers,Men,Bottoms,5,2428,12140,6/10/25,saman.gunawardena6122@gmail.com,0760759515
ORD17157,CUST6122,Saman Gunawardena,Male,Shorts,Men,Bottoms,1,4295,4295,5/29/22,saman.gunawardena6122@gmail.com,0760759515
ORD17158,CUST6122,Saman Gunawardena,Male,Dress,Kids,Dresses_and_Sarees,3,4478,13434,12/10/23,saman.gunawardena6122@gmail.com,0760759515
ORD17159,CUST6123,Amal Ranasinghe,Male,Dress,Kids,Dresses_and_Sarees,2,987,1974,9/22/22,amal.ranasinghe6123@gmail.com,0703061605
ORD17160,CUST6124,Bandara Fernando,Male,T-shirt,Kids,Tops,3,1710,5130,1/7/23,bandara.fernando6124@gmail.com,0780903871
ORD17161,CUST6124,Bandara Fernando,Male,Shorts,Men,Bottoms,3,1361,4083,2/7/24,bandara.fernando6124@gmail.com,0780903871
ORD17162,CUST6125,Nimal Jayasinghe,Male,Shorts,Kids,Bottoms,5,1859,9295,7/28/25,nimal.jayasinghe6125@gmail.com,0783211990
ORD17163,CUST6125,Nimal Jayasinghe,Male,T-shirt,Kids,Tops,4,2428,9712,2/2/24,nimal.jayasinghe6125@gmail.com,0783211990
ORD17164,CUST6126,Dilani Ranasinghe,Female,Dress,Kids,Dresses_and_Sarees,2,4994,9988,7/8/23,dilani.ranasinghe6126@gmail.com,0762905339
ORD17165,CUST6126,Dilani Ranasinghe,Female,Skirt,Women,Bottoms,2,4122,8244,5/4/23,dilani.ranasinghe6126@gmail.com,0762905339
ORD17166,CUST6126,Dilani Ranasinghe,Female,Skirt,Women,Bottoms,5,524,2620,12/30/22,dilani.ranasinghe6126@gmail.com,0762905339
ORD17167,CUST6127,Dilani Perera,Female,Shorts,Kids,Bottoms,2,4473,8946,6/9/23,dilani.perera6127@gmail.com,0762799777
ORD17168,CUST6127,Dilani Perera,Female,Dress,Kids,Dresses_and_Sarees,2,1717,3434,5/22/25,dilani.perera6127@gmail.com,0762799777
ORD17169,CUST6127,Dilani Perera,Female,Saree,Women,Dresses_and_Sarees,3,3993,11979,6/7/24,dilani.perera6127@gmail.com,0762799777
ORD17170,CUST6127,Dilani Perera,Female,Shorts,Kids,Bottoms,3,2627,7881,4/4/25,dilani.perera6127@gmail.com,0762799777
ORD17171,CUST6127,Dilani Perera,Female,T-shirt,Kids,Tops,2,1765,3530,6/15/22,dilani.perera6127@gmail.com,0762799777
ORD17172,CUST6128,Lakshmi Jayasinghe,Female,Leggings,Women,Bottoms,5,4669,23345,7/18/23,lakshmi.jayasinghe6128@gmail.com,0730078973
ORD17173,CUST6129,Sarath Ranasinghe,Male,Dress,Kids,Dresses_and_Sarees,1,3639,3639,5/5/25,sarath.ranasinghe6129@gmail.com,0772174640
ORD17174,CUST6129,Sarath Ranasinghe,Male,Trousers,Men,Bottoms,3,2083,6249,1/23/25,sarath.ranasinghe6129@gmail.com,0772174640
ORD17175,CUST6129,Sarath Ranasinghe,Male,Dress,Kids,Dresses_and_Sarees,3,570,1710,6/9/25,sarath.ranasinghe6129@gmail.com,0772174640
ORD17176,CUST6130,Nisha Fernando,Female,Dress,Women,Dresses_and_Sarees,4,1114,4456,10/9/24,nisha.fernando6130@gmail.com,0713118002
ORD17177,CUST6130,Nisha Fernando,Female,Dress,Kids,Dresses_and_Sarees,1,1566,1566,4/27/22,nisha.fernando6130@gmail.com,0713118002
ORD17178,CUST6130,Nisha Fernando,Female,Kurta,Women,Tops,2,3793,7586,4/19/23,nisha.fernando6130@gmail.com,0713118002
ORD17179,CUST6130,Nisha Fernando,Female,T-shirt,Kids,Tops,5,1256,6280,7/23/22,nisha.fernando6130@gmail.com,0713118002
ORD17180,CUST6131,Ranjith Ranasinghe,Male,Trousers,Men,Bottoms,2,1812,3624,4/5/24,ranjith.ranasinghe6131@gmail.com,0730783313
ORD17181,CUST6131,Ranjith Ranasinghe,Male,T-shirt,Kids,Tops,4,2838,11352,4/25/22,ranjith.ranasinghe6131@gmail.com,0730783313
