Store_ID,Order_ID,Bill_ID,Customer_ID,Customer_Name,Gender,City,Product_ID,Product_Name,Product_Category,Clothing_Category,Quantity,Price_LKR,Total_Amount_LKR,Date,Time,Payment_Method
6,ORD19073,BILL19073,CUST6803,Bandara Ranasinghe,Male,Kurunegala,m-2003,Shorts,Men,Bottoms,2,2681,5362,2024-07-04,23:20:05,Cash
10,ORD00724,BILL00724,CUST0260,Lakshmi Bandara,Female,Kandy,w-1004,Blouse,Women,,5,3598,17990,2024-10-10,17:18:26,Debit Card
3,ORD08834,BILL08834,CUST3188,Nadeesha Ranasinghe,Female,Jaffna,w-2005,Leggings,Women,Bottoms,3,594,1782,2022-01-18,09:08:34,Cash
5,ORD09413,BILL09413,CUST3388,Piumi Gunawardena,Female,Matara,w-3002,Dress,Women,Dresses_and_Sarees,4,3551,14204,2022-03-22,19:04:06,Credit Card
4,ORD13659,BILL13659,CUST4895,Kamal Bandara,Male,Colombo,m-1002,Shirt,Men,Tops,4,3799,15196,2023-07-27,10:07:06,Debit Card
6,ORD12839,BILL12839,CUST4593,Lalith Rajapakse,Male,Ratnapura,k-1001,T-shirt,Kids,Tops,3,1217,3651,2023-03-22,14:40:02,Cash
4,ORD26169,BILL26169,CUST9352,Sanduni Bandara,Female,Galle,w-1004,Blouse,Women,,5,4343,21715,2024-09-14,06:48:37,Credit Card
5,ORD03650,BILL03650,CUST1297,Sarath Bandara,Male,Galle,k-2001,Shorts,Kids,Bottoms,1,505,505,2022-07-10,12:49:07,Credit Card
5,ORD18703,BILL18703,CUST6677,Lalith Silva,Male,Kalutara,m-1003,T-shirt,Men,Tops,5,4883,24415,2024-12-27,17:16:16,Debit Card
3,ORD02960,BILL02960,CUST1044,Piumi Ranasinghe,Female,Anuradhapura,w-3002,Dress,Women,Dresses_and_Sarees,2,1720,3440,2024-06-09,20:32:17,Debit Card
7,ORD00130,BILL00130,CUST0056,Nimal Perera,Male,Kandy,k-2001,Shorts,Kids,Bottoms,4,1720,6880,2022-04-06,06:09:32,Credit Card
1,ORD03664,BILL03664,CUST1304,Tharindu Silva,Female,Polonnaruwa,k-1001,T-shirt,Kids,Tops,5,3853,19265,2024-04-17,00:48:16,Credit Card
4,ORD18904,BILL18904,CUST6742,Lalith Bandara,Male,Negombo,k-2001,Shorts,Kids,Bottoms,3,2584,7752,2025-06-03,03:53:03,Credit Card
9,ORD27040,BILL27040,CUST9664,Ranjith Rajapakse,Male,Colombo,k-3001,Dress,Kids,Dresses_and_Sarees,4,3524,14096,2025-06-12,23:24:53,Debit Card
1,ORD05351,BILL05351,CUST1924,Ranjith Ranasinghe,Male,Gampaha,k-1001,T-shirt,Kids,Tops,4,1895,7580,2025-03-21,18:49:23,Cash
8,ORD27227,BILL27227,CUST9723,Tharindu Jayasinghe,Female,Kalutara,k-2001,Shorts,Kids,Bottoms,4,1658,6632,2023-07-25,15:02:42,Debit Card
8,ORD19768,BILL19768,CUST7054,Saman Silva,Male,Colombo,k-2001,Shorts,Kids,Bottoms,2,1039,2078,2022-10-05,11:06:34,Credit Card
2,ORD03195,BILL03195,CUST1125,Tharindu Jayasinghe,Female,Matara,k-1001,T-shirt,Kids,Tops,4,1633,6532,2022-07-10,08:17:20,Cash
7,ORD17883,BILL17883,CUST6386,Piumi Bandara,Female,Polonnaruwa,w-2005,Leggings,Women,Bottoms,1,2346,2346,2024-09-12,10:46:25,Debit Card
9,ORD26514,BILL26514,CUST9472,Dilani Jayasinghe,Female,Kalutara,k-1001,T-shirt,Kids,Tops,2,3674,7348,2025-05-05,02:34:39,Credit Card
7,ORD19647,BILL19647,CUST7007,Ranjith Fernando,Male,Jaffna,m-2003,Shorts,Men,Bottoms,2,2904,5808,2022-10-13,01:28:03,Debit Card
1,ORD17123,BILL17123,CUST6110,Lakshmi Ranasinghe,Female,Kalutara,k-1001,T-shirt,Kids,Tops,2,4536,9072,2024-01-12,02:48:55,Credit Card
6,ORD01236,BILL01236,CUST0446,Amal Perera,Male,Negombo,m-2004,Trousers,Men,Bottoms,5,800,4000,2024-10-20,15:26:55,Debit Card
3,ORD03404,BILL03404,CUST1206,Sanduni Perera,Female,Anuradhapura,k-2001,Shorts,Kids,Bottoms,4,4355,17420,2023-03-23,00:31:44,Debit Card
8,ORD22218,BILL22218,CUST7930,Tharindu Bandara,Female,Kalutara,w-1004,Blouse,Women,,4,3316,13264,2022-09-01,06:16:40,Cash
2,ORD27904,BILL27904,CUST9969,Bandara Ranasinghe,Male,Gampaha,m-2002,Jeans,Men,,4,4280,17120,2023-03-01,15:55:26,Credit Card
4,ORD03270,BILL03270,CUST1155,Tharindu Rajapakse,Female,Kalutara,w-2006,Skirt,Women,Bottoms,4,1285,5140,2023-07-21,22:13:10,Cash
1,ORD27304,BILL27304,CUST9753,Sarath Bandara,Male,Polonnaruwa,k-3001,Dress,Kids,Dresses_and_Sarees,1,1176,1176,2024-12-06,01:33:52,Credit Card
8,ORD12138,BILL12138,CUST4340,Tharindu Rajapakse,Female,Kurunegala,w-2006,Skirt,Women,Bottoms,5,4362,21810,2023-08-17,08:14:21,Cash
8,ORD01443,BILL01443,CUST0520,Bandara Rajapakse,Male,Kalutara,k-3001,Dress,Kids,Dresses_and_Sarees,4,2152,8608,2023-08-27,00:40:16,Debit Card
4,ORD06486,BILL06486,CUST2333,Nadeesha Bandara,Female,Anuradhapura,w-2006,Skirt,Women,Bottoms,3,3939,11817,2022-06-20,21:51:49,Credit Card
6,ORD05023,BILL05023,CUST1809,Ranjith Gunawardena,Male,Ratnapura,m-2002,Jeans,Men,,4,3117,12468,2024-05-01,01:01:58,Credit Card
3,ORD19327,BILL19327,CUST6899,Sarath Silva,Male,Negombo,m-1002,Shirt,Men,Tops,1,3044,3044,2025-03-21,22:13:30,Debit Card
3,ORD23970,BILL23970,CUST8563,Piumi Fernando,Female,Ratnapura,k-3001,Dress,Kids,Dresses_and_Sarees,1,1298,1298,2024-01-15,23:05:52,Debit Card
2,ORD26834,BILL26834,CUST9586,Bandara Fernando,Male,Polonnaruwa,k-1001,T-shirt,Kids,Tops,2,2299,4598,2024-02-22,13:11:52,Debit Card
2,ORD09819,BILL09819,CUST3534,Tharindu Fernando,Female,Polonnaruwa,k-2001,Shorts,Kids,Bottoms,2,3095,6190,2024-08-25,18:47:07,Credit Card
9,ORD27957,BILL27957,CUST9984,Tharindu Perera,Female,Kalutara,k-1001,T-shirt,Kids,Tops,5,2512,12560,2025-06-23,07:43:18,Debit Card
9,ORD27666,BILL27666,CUST9881,Sanduni Silva,Female,Kandy,w-1004,Blouse,Women,,3,929,2787,2022-03-16,04:59:45,Debit Card
10,ORD25223,BILL25223,CUST9008,Kamal Fernando,Male,Ratnapura,m-1002,Shirt,Men,Tops,3,1656,4968,2022-07-06,13:51:49,Debit Card
1,ORD12399,BILL12399,CUST4435,Bandara Fernando,Male,Polonnaruwa,k-1001,T-shirt,Kids,Tops,1,3142,3142,2024-09-06,06:26:58,Debit Card
10,ORD06287,BILL06287,CUST2265,Amal Silva,Male,Ratnapura,k-3001,Dress,Kids,Dresses_and_Sarees,5,2226,11130,2024-01-16,19:27:27,Credit Card
6,ORD00609,BILL00609,CUST0222,Lalith Gunawardena,Male,Polonnaruwa,k-3001,Dress,Kids,Dresses_and_Sarees,3,1139,3417,2022-09-26,17:22:17,Credit Card
9,ORD22105,BILL22105,CUST7891,Nimal Rajapakse,Male,Kalutara,m-2003,Shorts,Men,Bottoms,3,2178,6534,2023-11-13,11:23:31,Cash
3,ORD00676,BILL00676,CUST0245,Kamal Ranasinghe,Male,Matara,m-2003,Shorts,Men,Bottoms,3,1095,3285,2024-08-27,03:18:40,Credit Card
2,ORD00020,BILL00020,CUST0005,Kamal Ranasinghe,Male,Jaffna,m-1002,Shirt,Men,Tops,2,2442,4884,2025-05-24,02:16:49,Credit Card
5,ORD26280,BILL26280,CUST9388,Sanduni Ranasinghe,Female,Matara,k-1001,T-shirt,Kids,Tops,3,2996,8988,2024-10-30,20:44:20,Credit Card
3,ORD12703,BILL12703,CUST4545,Nadeesha Silva,Female,Polonnaruwa,k-3001,Dress,Kids,Dresses_and_Sarees,1,4901,4901,2024-09-25,00:59:51,Debit Card
10,ORD17868,BILL17868,CUST6379,Lakshmi Ranasinghe,Female,Ratnapura,k-2001,Shorts,Kids,Bottoms,5,1608,8040,2024-03-09,02:05:06,Credit Card
1,ORD17384,BILL17384,CUST6204,Amal Bandara,Male,Gampaha,m-1002,Shirt,Men,Tops,4,1561,6244,2022-03-10,15:16:52,Credit Card
2,ORD01644,BILL01644,CUST0583,Kamal Gunawardena,Male,Kalutara,k-1001,T-shirt,Kids,Tops,2,3447,6894,2022-08-03,18:25:26,Debit Card
5,ORD25213,BILL25213,CUST9003,Nisha Ranasinghe,Female,Gampaha,k-2001,Shorts,Kids,Bottoms,5,3679,18395,2025-01-30,22:07:08,Debit Card
5,ORD12305,BILL12305,CUST4400,Ayesha Silva,Female,Kandy,w-1005,Kurta,Women,Tops,3,506,1518,2022-08-21,14:18:43,Cash
8,ORD15789,BILL15789,CUST5641,Nisha Fernando,Female,Anuradhapura,k-2001,Shorts,Kids,Bottoms,4,1275,5100,2022-07-28,20:44:17,Debit Card
3,ORD02488,BILL02488,CUST0874,Bandara Fernando,Male,Anuradhapura,m-1003,T-shirt,Men,Tops,3,4272,12816,2022-01-08,08:10:31,Credit Card
1,ORD15619,BILL15619,CUST5578,Kamal Rajapakse,Male,Anuradhapura,m-4001,Jacket,Men,Outerwear,2,1651,3302,2023-11-10,22:16:07,Cash
2,ORD15466,BILL15466,CUST5522,Nimal Rajapakse,Male,Ratnapura,m-2004,Trousers,Men,Bottoms,1,4750,4750,2023-04-18,08:52:17,Debit Card
3,ORD17567,BILL17567,CUST6270,Sarath Bandara,Male,Colombo,k-2001,Shorts,Kids,Bottoms,5,2650,13250,2022-04-16,23:35:58,Debit Card
2,ORD07388,BILL07388,CUST2657,Lakshmi Jayasinghe,Female,Polonnaruwa,w-1004,Blouse,Women,,4,3878,15512,2024-09-10,07:03:34,Credit Card
4,ORD26644,BILL26644,CUST9515,Piumi Perera,Female,Galle,w-1005,Kurta,Women,Tops,1,1940,1940,2024-05-15,02:04:55,Credit Card
6,ORD17193,BILL17193,CUST6135,Nisha Gunawardena,Female,Matara,w-2006,Skirt,Women,Bottoms,3,959,2877,2023-03-16,00:55:41,Debit Card
5,ORD07116,BILL07116,CUST2554,Tharindu Gunawardena,Female,Ratnapura,w-1005,Kurta,Women,Tops,5,3849,19245,2025-05-06,00:33:56,Debit Card
7,ORD23726,BILL23726,CUST8474,Ayesha Gunawardena,Female,Polonnaruwa,k-2001,Shorts,Kids,Bottoms,1,1256,1256,2022-04-11,21:13:26,Credit Card
10,ORD20525,BILL20525,CUST7314,Nimal Perera,Male,Galle,m-1003,T-shirt,Men,Tops,4,2968,11872,2024-12-04,18:31:00,Credit Card
1,ORD24000,BILL24000,CUST8576,Saman Bandara,Male,Polonnaruwa,k-1001,T-shirt,Kids,Tops,3,539,1617,2022-07-11,12:43:15,Credit Card
4,ORD27552,BILL27552,CUST9841,Sarath Gunawardena,Male,Colombo,k-2001,Shorts,Kids,Bottoms,2,2393,4786,2022-04-17,06:51:27,Cash
4,ORD18900,BILL18900,CUST6741,Lakshmi Rajapakse,Female,Kalutara,w-2006,Skirt,Women,Bottoms,2,1073,2146,2025-02-10,09:33:05,Cash
6,ORD10159,BILL10159,CUST3654,Amal Jayasinghe,Male,Ratnapura,k-2001,Shorts,Kids,Bottoms,3,2847,8541,2022-09-23,05:45:06,Credit Card
10,ORD23989,BILL23989,CUST8570,Nadeesha Jayasinghe,Female,Kurunegala,k-3001,Dress,Kids,Dresses_and_Sarees,1,521,521,2024-07-03,22:48:02,Credit Card
7,ORD13571,BILL13571,CUST4864,Sarath Fernando,Male,Colombo,m-2002,Jeans,Men,,1,1892,1892,2025-03-12,00:00:38,Credit Card
8,ORD03801,BILL03801,CUST1353,Nimal Gunawardena,Male,Kalutara,m-1002,Shirt,Men,Tops,3,3452,10356,2023-03-20,23:56:30,Credit Card
5,ORD06901,BILL06901,CUST2476,Lakshmi Gunawardena,Female,Gampaha,k-2001,Shorts,Kids,Bottoms,2,4050,8100,2022-08-10,04:12:48,Credit Card
4,ORD07701,BILL07701,CUST2772,Lalith Perera,Male,Matara,k-1001,T-shirt,Kids,Tops,5,3268,16340,2022-10-21,15:52:13,Credit Card
10,ORD01650,BILL01650,CUST0585,Sanduni Silva,Female,Anuradhapura,k-2001,Shorts,Kids,Bottoms,1,4947,4947,2022-03-04,04:36:49,Credit Card
4,ORD27366,BILL27366,CUST9772,Lalith Fernando,Male,Anuradhapura,m-2003,Shorts,Men,Bottoms,5,4557,22785,2022-03-19,10:55:15,Debit Card
2,ORD12323,BILL12323,CUST4405,Ranjith Ranasinghe,Male,Ratnapura,m-1003,T-shirt,Men,Tops,1,3781,3781,2022-07-04,12:47:06,Credit Card
2,ORD25879,BILL25879,CUST9256,Amal Bandara,Male,Polonnaruwa,m-2003,Shorts,Men,Bottoms,3,3475,10425,2025-07-27,16:45:06,Credit Card
4,ORD16246,BILL16246,CUST5807,Lalith Ranasinghe,Male,Colombo,m-4001,Jacket,Men,Outerwear,4,4731,18924,2024-08-21,08:24:51,Credit Card
7,ORD07649,BILL07649,CUST2752,Nadeesha Fernando,Female,Colombo,w-3003,Saree,Women,Dresses_and_Sarees,1,2964,2964,2022-08-04,09:58:23,Credit Card
9,ORD19420,BILL19420,CUST6932,Nisha Jayasinghe,Female,Negombo,k-1001,T-shirt,Kids,Tops,2,2402,4804,2022-03-16,00:05:10,Debit Card
7,ORD08507,BILL08507,CUST3064,Dilani Silva,Female,Polonnaruwa,w-1004,Blouse,Women,,1,3761,3761,2022-03-23,03:00:30,Debit Card
7,ORD01984,BILL01984,CUST0703,Tharindu Silva,Female,Jaffna,w-2005,Leggings,Women,Bottoms,1,2091,2091,2022-11-19,18:21:56,Debit Card
7,ORD20236,BILL20236,CUST7215,Sarath Perera,Male,Jaffna,k-1001,T-shirt,Kids,Tops,3,1344,4032,2023-11-14,11:35:29,Debit Card
6,ORD19154,BILL19154,CUST6832,Sarath Jayasinghe,Male,Polonnaruwa,k-2001,Shorts,Kids,Bottoms,1,1466,1466,2022-06-12,17:10:24,Debit Card
1,ORD13737,BILL13737,CUST4924,Saman Ranasinghe,Male,Polonnaruwa,k-1001,T-shirt,Kids,Tops,3,2023,6069,2024-06-03,00:49:47,Cash
1,ORD01541,BILL01541,CUST0550,Amal Gunawardena,Male,Matara,m-2002,Jeans,Men,,3,1594,4782,2024-07-23,21:23:01,Debit Card
4,ORD21460,BILL21460,CUST7655,Nadeesha Perera,Female,Polonnaruwa,k-2001,Shorts,Kids,Bottoms,3,694,2082,2024-10-23,04:19:20,Credit Card
10,ORD09273,BILL09273,CUST3341,Nadeesha Fernando,Female,Gampaha,k-3001,Dress,Kids,Dresses_and_Sarees,1,2038,2038,2024-08-20,20:19:35,Debit Card
6,ORD11975,BILL11975,CUST4290,Bandara Ranasinghe,Male,Kurunegala,k-2001,Shorts,Kids,Bottoms,1,3070,3070,2023-08-01,16:21:13,Debit Card
9,ORD15604,BILL15604,CUST5573,Piumi Jayasinghe,Female,Colombo,w-2006,Skirt,Women,Bottoms,1,748,748,2022-11-28,00:13:37,Cash
4,ORD08850,BILL08850,CUST3194,Bandara Perera,Male,Colombo,m-1003,T-shirt,Men,Tops,1,1053,1053,2025-05-08,10:19:21,Debit Card
7,ORD19565,BILL19565,CUST6975,Sanduni Jayasinghe,Female,Anuradhapura,w-1004,Blouse,Women,,3,3763,11289,2022-05-23,00:02:11,Credit Card
2,ORD00752,BILL00752,CUST0272,Nisha Fernando,Female,Kurunegala,w-1005,Kurta,Women,Tops,3,2474,7422,2023-04-09,05:33:46,Credit Card
7,ORD21945,BILL21945,CUST7828,Sarath Rajapakse,Male,Negombo,k-1001,T-shirt,Kids,Tops,5,2384,11920,2025-03-24,17:39:03,Credit Card
1,ORD09515,BILL09515,CUST3420,Bandara Bandara,Male,Matara,k-2001,Shorts,Kids,Bottoms,4,4762,19048,2022-01-14,11:33:10,Credit Card
4,ORD13749,BILL13749,CUST4928,Amal Perera,Male,Kandy,k-1001,T-shirt,Kids,Tops,2,4284,8568,2022-07-31,19:09:38,Credit Card
10,ORD10824,BILL10824,CUST3897,Nimal Ranasinghe,Male,Jaffna,k-2001,Shorts,Kids,Bottoms,4,2009,8036,2023-03-16,17:23:23,Cash
8,ORD25676,BILL25676,CUST9171,Piumi Bandara,Female,Kandy,w-2005,Leggings,Women,Bottoms,4,818,3272,2022-11-04,05:13:30,Credit Card
1,ORD20973,BILL20973,CUST7483,Bandara Gunawardena,Male,Matara,k-1001,T-shirt,Kids,Tops,3,2180,6540,2025-02-01,06:38:53,Credit Card
3,ORD18775,BILL18775,CUST6700,Tharindu Perera,Female,Gampaha,k-1001,T-shirt,Kids,Tops,5,4324,21620,2022-06-13,22:34:08,Credit Card
5,ORD15133,BILL15133,CUST5409,Nimal Jayasinghe,Male,Jaffna,m-2002,Jeans,Men,,4,4265,17060,2023-01-10,20:40:30,Cash
2,ORD23740,BILL23740,CUST8480,Nadeesha Rajapakse,Female,Kurunegala,w-2006,Skirt,Women,Bottoms,4,2675,10700,2022-11-08,07:57:49,Cash
8,ORD12012,BILL12012,CUST4300,Amal Fernando,Male,Negombo,k-2001,Shorts,Kids,Bottoms,4,3873,15492,2023-01-17,01:32:00,Credit Card
1,ORD02087,BILL02087,CUST0735,Tharindu Rajapakse,Female,Kandy,k-3001,Dress,Kids,Dresses_and_Sarees,5,3125,15625,2023-06-22,06:57:24,Debit Card
1,ORD21767,BILL21767,CUST7768,Tharindu Silva,Female,Kurunegala,k-1001,T-shirt,Kids,Tops,5,4578,22890,2025-05-10,18:27:11,Cash
5,ORD27164,BILL27164,CUST9705,Nadeesha Gunawardena,Female,Gampaha,w-3002,Dress,Women,Dresses_and_Sarees,3,3518,10554,2024-02-26,04:05:23,Debit Card
4,ORD16951,BILL16951,CUST6061,Nimal Fernando,Male,Kalutara,m-2003,Shorts,Men,Bottoms,2,3590,7180,2022-12-13,15:40:04,Cash
1,ORD11626,BILL11626,CUST4168,Nadeesha Jayasinghe,Female,Colombo,k-3001,Dress,Kids,Dresses_and_Sarees,5,3921,19605,2024-01-20,02:49:58,Credit Card
10,ORD15400,BILL15400,CUST5496,Tharindu Silva,Female,Colombo,k-1001,T-shirt,Kids,Tops,1,4448,4448,2025-05-20,12:14:49,Credit Card
4,ORD20070,BILL20070,CUST7159,Nadeesha Ranasinghe,Female,Colombo,k-1001,T-shirt,Kids,Tops,1,4698,4698,2022-11-20,00:04:50,Credit Card
1,ORD15802,BILL15802,CUST5649,Dilani Silva,Female,Matara,w-2006,Skirt,Women,Bottoms,3,4375,13125,2022-06-25,23:43:44,Debit Card
6,ORD25205,BILL25205,CUST9001,Piumi Bandara,Female,Kalutara,k-1001,T-shirt,Kids,Tops,3,2057,6171,2022-09-03,22:42:53,Debit Card
9,ORD20006,BILL20006,CUST7139,Piumi Silva,Female,Ratnapura,w-2006,Skirt,Women,Bottoms,4,4519,18076,2022-01-17,13:47:31,Credit Card
7,ORD02365,BILL02365,CUST0828,Dilani Jayasinghe,Female,Colombo,k-1001,T-shirt,Kids,Tops,5,1453,7265,2023-06-25,08:06:37,Credit Card
4,ORD00048,BILL00048,CUST0015,Nadeesha Bandara,Female,Galle,k-3001,Dress,Kids,Dresses_and_Sarees,2,1738,3476,2022-10-16,03:06:19,Cash
5,ORD19859,BILL19859,CUST7082,Dilani Ranasinghe,Female,Kurunegala,k-2001,Shorts,Kids,Bottoms,4,4511,18044,2022-10-22,05:01:23,Debit Card
3,ORD20244,BILL20244,CUST7217,Nadeesha Ranasinghe,Female,Colombo,w-1004,Blouse,Women,,3,803,2409,2022-02-12,08:27:05,Debit Card
1,ORD27563,BILL27563,CUST9844,Lalith Fernando,Male,Jaffna,m-1003,T-shirt,Men,Tops,4,1795,7180,2023-04-05,03:03:51,Debit Card
4,ORD14955,BILL14955,CUST5347,Lakshmi Perera,Female,Jaffna,w-1004,Blouse,Women,,4,2154,8616,2022-01-29,12:40:06,Debit Card
1,ORD17979,BILL17979,CUST6426,Amal Bandara,Male,Kurunegala,k-2001,Shorts,Kids,Bottoms,3,1537,4611,2023-03-22,12:02:02,Debit Card
7,ORD02759,BILL02759,CUST0969,Tharindu Ranasinghe,Female,Polonnaruwa,w-1005,Kurta,Women,Tops,4,925,3700,2023-06-08,14:23:46,Credit Card
10,ORD21647,BILL21647,CUST7729,Ayesha Bandara,Female,Ratnapura,k-2001,Shorts,Kids,Bottoms,4,3272,13088,2024-08-01,07:01:26,Cash
8,ORD20281,BILL20281,CUST7228,Lalith Rajapakse,Male,Kandy,m-4001,Jacket,Men,Outerwear,3,2712,8136,2022-07-25,22:52:07,Credit Card
1,ORD03290,BILL03290,CUST1163,Amal Ranasinghe,Male,Negombo,k-1001,T-shirt,Kids,Tops,5,2319,11595,2025-07-14,08:14:04,Cash
8,ORD19249,BILL19249,CUST6869,Nimal Gunawardena,Male,Colombo,m-1002,Shirt,Men,Tops,1,1302,1302,2023-08-25,17:53:08,Debit Card
1,ORD04756,BILL04756,CUST1708,Kamal Bandara,Male,Kurunegala,k-1001,T-shirt,Kids,Tops,2,3753,7506,2023-07-21,07:19:10,Debit Card
4,ORD18419,BILL18419,CUST6574,Sarath Silva,Male,Kalutara,k-1001,T-shirt,Kids,Tops,3,853,2559,2024-07-22,14:12:01,Credit Card
2,ORD18449,BILL18449,CUST6587,Lalith Silva,Male,Gampaha,k-2001,Shorts,Kids,Bottoms,2,775,1550,2023-10-07,11:25:38,Debit Card
9,ORD18252,BILL18252,CUST6516,Lakshmi Bandara,Female,Ratnapura,w-3003,Saree,Women,Dresses_and_Sarees,5,4280,21400,2025-06-20,23:19:03,Debit Card
3,ORD23390,BILL23390,CUST8349,Nisha Perera,Female,Jaffna,w-2005,Leggings,Women,Bottoms,5,2748,13740,2024-09-09,03:17:05,Credit Card
6,ORD20755,BILL20755,CUST7396,Lakshmi Jayasinghe,Female,Matara,k-2001,Shorts,Kids,Bottoms,2,887,1774,2023-12-04,15:46:31,Debit Card
4,ORD14792,BILL14792,CUST5286,Ranjith Perera,Male,Galle,k-1001,T-shirt,Kids,Tops,1,4714,4714,2022-07-01,00:12:23,Debit Card
7,ORD14481,BILL14481,CUST5172,Dilani Fernando,Female,Negombo,w-1004,Blouse,Women,,5,4367,21835,2024-10-19,10:56:01,Debit Card
8,ORD17648,BILL17648,CUST6301,Sarath Silva,Male,Jaffna,m-1003,T-shirt,Men,Tops,2,4374,8748,2023-07-02,04:56:10,Debit Card
9,ORD27850,BILL27850,CUST9951,Bandara Jayasinghe,Male,Kalutara,m-2003,Shorts,Men,Bottoms,2,4796,9592,2022-11-01,00:09:34,Debit Card
7,ORD01872,BILL01872,CUST0665,Kamal Rajapakse,Male,Colombo,m-2002,Jeans,Men,,2,3205,6410,2022-08-20,13:38:24,Debit Card
2,ORD22238,BILL22238,CUST7939,Ayesha Bandara,Female,Matara,k-3001,Dress,Kids,Dresses_and_Sarees,3,4288,12864,2022-06-27,23:57:57,Debit Card
3,ORD15870,BILL15870,CUST5667,Tharindu Gunawardena,Female,Colombo,w-1005,Kurta,Women,Tops,3,3065,9195,2022-03-01,16:25:23,Debit Card
5,ORD00419,BILL00419,CUST0157,Nadeesha Gunawardena,Female,Kurunegala,k-2001,Shorts,Kids,Bottoms,4,3093,12372,2023-03-05,16:39:11,Debit Card
5,ORD01214,BILL01214,CUST0437,Sanduni Jayasinghe,Female,Gampaha,w-2006,Skirt,Women,Bottoms,4,1730,6920,2022-01-26,23:46:21,Debit Card
8,ORD10813,BILL10813,CUST3893,Amal Perera,Male,Kurunegala,m-2002,Jeans,Men,,2,2756,5512,2022-11-04,00:53:16,Credit Card
3,ORD21464,BILL21464,CUST7656,Sarath Jayasinghe,Male,Galle,k-3001,Dress,Kids,Dresses_and_Sarees,3,2511,7533,2022-10-18,22:42:59,Credit Card
3,ORD07161,BILL07161,CUST2574,Amal Gunawardena,Male,Kalutara,k-2001,Shorts,Kids,Bottoms,1,3707,3707,2022-05-09,15:28:34,Credit Card
5,ORD02500,BILL02500,CUST0878,Dilani Perera,Female,Gampaha,w-3003,Saree,Women,Dresses_and_Sarees,3,4698,14094,2022-10-29,23:30:39,Cash
5,ORD11777,BILL11777,CUST4219,Ayesha Bandara,Female,Kalutara,k-1001,T-shirt,Kids,Tops,2,3225,6450,2025-07-16,21:51:39,Debit Card
9,ORD23305,BILL23305,CUST8316,Sanduni Bandara,Female,Kandy,w-2006,Skirt,Women,Bottoms,2,2589,5178,2023-10-12,21:13:16,Debit Card
8,ORD10109,BILL10109,CUST3634,Amal Silva,Male,Galle,m-1002,Shirt,Men,Tops,2,2913,5826,2025-07-16,07:54:43,Credit Card
9,ORD25104,BILL25104,CUST8961,Sarath Bandara,Male,Polonnaruwa,k-2001,Shorts,Kids,Bottoms,2,746,1492,2024-05-17,04:14:45,Debit Card
5,ORD15288,BILL15288,CUST5456,Bandara Perera,Male,Anuradhapura,k-1001,T-shirt,Kids,Tops,4,4585,18340,2023-10-04,21:45:04,Debit Card
3,ORD16175,BILL16175,CUST5784,Lalith Rajapakse,Male,Colombo,k-3001,Dress,Kids,Dresses_and_Sarees,5,2747,13735,2025-02-15,18:01:25,Credit Card
10,ORD02913,BILL02913,CUST1026,Nisha Fernando,Female,Galle,w-2006,Skirt,Women,Bottoms,4,900,3600,2023-09-10,18:21:16,Debit Card
10,ORD21983,BILL21983,CUST7840,Kamal Gunawardena,Male,Matara,m-2002,Jeans,Men,,5,2919,14595,2025-02-15,22:41:27,Debit Card
9,ORD06370,BILL06370,CUST2298,Sarath Ranasinghe,Male,Kandy,k-2001,Shorts,Kids,Bottoms,1,2712,2712,2023-09-25,01:36:44,Debit Card
5,ORD01039,BILL01039,CUST0382,Sanduni Bandara,Female,Jaffna,k-2001,Shorts,Kids,Bottoms,3,2099,6297,2025-04-07,01:28:02,Credit Card
6,ORD07932,BILL07932,CUST2856,Nisha Ranasinghe,Female,Colombo,k-3001,Dress,Kids,Dresses_and_Sarees,3,1951,5853,2022-03-10,21:45:48,Cash
2,ORD25391,BILL25391,CUST9066,Sarath Fernando,Male,Anuradhapura,k-1001,T-shirt,Kids,Tops,4,1702,6808,2023-11-21,04:51:31,Debit Card
6,ORD27950,BILL27950,CUST9982,Sanduni Perera,Female,Ratnapura,k-1001,T-shirt,Kids,Tops,1,2202,2202,2022-06-02,20:07:19,Credit Card
3,ORD11538,BILL11538,CUST4136,Ayesha Rajapakse,Female,Matara,w-3003,Saree,Women,Dresses_and_Sarees,2,1883,3766,2022-05-28,15:52:34,Debit Card
3,ORD21106,BILL21106,CUST7531,Lalith Ranasinghe,Male,Kandy,k-2001,Shorts,Kids,Bottoms,3,3386,10158,2023-03-24,14:05:23,Debit Card
5,ORD21579,BILL21579,CUST7702,Lakshmi Silva,Female,Negombo,w-1005,Kurta,Women,Tops,4,2159,8636,2024-09-08,05:24:35,Credit Card
1,ORD10651,BILL10651,CUST3838,Bandara Rajapakse,Male,Negombo,m-2002,Jeans,Men,,5,1199,5995,2023-10-13,03:42:45,Cash
4,ORD27598,BILL27598,CUST9856,Amal Silva,Male,Kurunegala,m-1003,T-shirt,Men,Tops,3,3527,10581,2023-11-25,14:31:36,Debit Card
6,ORD05737,BILL05737,CUST2068,Lalith Gunawardena,Male,Galle,k-2001,Shorts,Kids,Bottoms,1,3907,3907,2022-03-13,21:16:47,Debit Card
8,ORD23997,BILL23997,CUST8574,Lakshmi Ranasinghe,Female,Negombo,w-1004,Blouse,Women,,1,754,754,2025-02-24,04:47:11,Credit Card
